train_number,station_code,sequence_number,arrival_time,departure_time,day,record_quality,seq_source
12128,DEHR,9,18:15:00,18:15:00,1,DIRECTION_NORMALIZED,43.0
12128,GRWD,10,18:20:00,18:20:00,1,DIRECTION_NORMALIZED,42.0
12128,TGN,11,18:22:00,18:22:00,1,DIRECTION_NORMALIZED,41.0
12128,VDN,12,18:26:00,18:26:00,1,DIRECTION_NORMALIZED,40.0
12128,KNHE,13,18:30:00,18:30:00,1,DIRECTION_NORMALIZED,39.0
12128,KMST,14,18:33:00,18:33:00,1,DIRECTION_NORMALIZED,38.0
12128,MVL,15,18:40:00,18:40:00,1,DIRECTION_NORMALIZED,37.0
12128,LNL,16,18:46:00,18:48:00,1,DIRECTION_NORMALIZED,36.0
12128,KAD,17,18:52:00,18:52:00,1,DIRECTION_NORMALIZED,35.0
12128,PDI,18,19:12:00,19:12:00,1,DIRECTION_NORMALIZED,34.0
12128,KJT,19,19:14:00,19:14:00,1,DIRECTION_NORMALIZED,33.0
12128,BVS,20,19:21:00,19:21:00,1,DIRECTION_NORMALIZED,32.0
12128,NRL,21,19:27:00,19:27:00,1,DIRECTION_NORMALIZED,31.0
12128,SHLU,22,19:31:00,19:31:00,1,DIRECTION_NORMALIZED,30.0
12128,VGI,23,19:35:00,19:35:00,1,DIRECTION_NORMALIZED,29.0
12128,BUD,24,19:45:00,19:45:00,1,DIRECTION_NORMALIZED,28.0
12128,ABH,25,19:53:00,19:53:00,1,DIRECTION_NORMALIZED,27.0
12128,ULNR,26,19:55:00,19:55:00,1,DIRECTION_NORMALIZED,26.0
12128,VLDI,27,19:57:00,19:57:00,1,DIRECTION_NORMALIZED,25.0
12128,KYN,28,19:59:00,19:59:00,1,DIRECTION_NORMALIZED,24.0
12128,THK,29,20:03:00,20:03:00,1,DIRECTION_NORMALIZED,23.0
12128,DI,30,20:04:00,20:04:00,1,DIRECTION_NORMALIZED,22.0
12128,KOPR,31,20:05:00,20:05:00,1,DIRECTION_NORMALIZED,21.0
12128,DIVA,32,20:09:00,20:09:00,1,DIRECTION_NORMALIZED,20.0
12128,MBQ,33,20:12:00,20:12:00,1,DIRECTION_NORMALIZED,19.0
12128,KLVA,34,20:16:00,20:16:00,1,DIRECTION_NORMALIZED,18.0
12128,TNA,35,20:18:00,20:20:00,1,DIRECTION_NORMALIZED,17.0
12128,MLND,36,20:22:00,20:22:00,1,DIRECTION_NORMALIZED,16.0
12128,NHU,37,20:23:00,20:23:00,1,DIRECTION_NORMALIZED,15.0
12128,BND,38,20:25:00,20:25:00,1,DIRECTION_NORMALIZED,14.0
12128,VK,39,20:27:00,20:27:00,1,DIRECTION_NORMALIZED,13.0
12128,GC,40,20:30:00,20:30:00,1,DIRECTION_NORMALIZED,12.0
12128,VVH,41,20:31:00,20:31:00,1,DIRECTION_NORMALIZED,11.0
12128,CLA,42,20:33:00,20:33:00,1,DIRECTION_NORMALIZED,10.0
12128,SIN,43,20:34:00,20:34:00,1,DIRECTION_NORMALIZED,9.0
12128,MTN,44,20:36:00,20:36:00,1,DIRECTION_NORMALIZED,8.0
12128,DR,45,20:37:00,20:39:00,1,DIRECTION_NORMALIZED,7.0
12128,PR,46,20:41:00,20:41:00,1,DIRECTION_NORMALIZED,6.0
12128,CRD,47,20:46:00,20:46:00,1,DIRECTION_NORMALIZED,5.0
12128,BY,48,20:50:00,20:50:00,1,DIRECTION_NORMALIZED,4.0
12128,SNRD,49,20:55:00,20:55:00,1,DIRECTION_NORMALIZED,3.0
12128,MSD,50,20:57:00,20:57:00,1,DIRECTION_NORMALIZED,2.0
12128,CSMT,51,21:00:00,21:00:00,1,DIRECTION_NORMALIZED,1.0
12163,DR,1,20:30:00,20:30:00,1,SOURCE,1.0
12163,MTN,2,20:31:00,20:31:00,1,SOURCE,2.0
12163,SIN,3,20:34:00,20:34:00,1,SOURCE,3.0
12163,CLA,4,20:36:00,20:36:00,1,SOURCE,4.0
12163,VVH,5,20:38:00,20:38:00,1,SOURCE,5.0
12163,GC,6,20:39:00,20:39:00,1,SOURCE,6.0
12163,VK,7,20:43:00,20:43:00,1,SOURCE,7.0
12163,BND,8,20:46:00,20:46:00,1,SOURCE,8.0
12163,NHU,9,20:48:00,20:48:00,1,SOURCE,9.0
12163,MLND,10,20:49:00,20:49:00,1,SOURCE,10.0
12163,TNA,11,20:52:00,20:52:00,1,SOURCE,11.0
12163,KLVA,12,20:54:00,20:54:00,1,SOURCE,12.0
12163,MBQ,13,20:58:00,20:58:00,1,SOURCE,13.0
12163,DIVA,14,21:00:00,21:00:00,1,SOURCE,14.0
12163,KOPR,15,21:04:00,21:04:00,1,SOURCE,15.0
12163,DI,16,21:05:00,21:05:00,1,SOURCE,16.0
12163,THK,17,21:07:00,21:07:00,1,SOURCE,17.0
12163,KYN,18,21:10:00,21:15:00,1,SOURCE,18.0
12163,VLDI,19,21:18:00,21:18:00,1,SOURCE,19.0
12163,ULNR,20,21:20:00,21:20:00,1,SOURCE,20.0
12163,ABH,21,21:23:00,21:23:00,1,SOURCE,21.0
12163,BUD,22,21:33:00,21:33:00,1,SOURCE,22.0
12163,VGI,23,21:47:00,21:47:00,1,SOURCE,23.0
12163,SHLU,24,21:52:00,21:52:00,1,SOURCE,24.0
12163,NRL,25,21:57:00,21:57:00,1,SOURCE,25.0
12163,BVS,26,22:06:00,22:06:00,1,SOURCE,26.0
12163,KJT,27,22:14:00,22:14:00,1,SOURCE,27.0
12163,PDI,28,22:18:00,22:18:00,1,SOURCE,28.0
12163,KAD,29,22:45:00,22:45:00,1,SOURCE,29.0
12163,LNL,30,22:48:00,22:50:00,1,SOURCE,30.0
12163,MVL,31,22:58:00,22:58:00,1,SOURCE,31.0
12163,KMST,32,23:09:00,23:09:00,1,SOURCE,32.0
12163,KNHE,33,23:14:00,23:14:00,1,SOURCE,33.0
12163,VDN,34,23:20:00,23:20:00,1,SOURCE,34.0
12163,TGN,35,23:25:00,23:25:00,1,SOURCE,35.0
12163,GRWD,36,23:28:00,23:28:00,1,SOURCE,36.0
12163,DEHR,37,23:36:00,23:36:00,1,SOURCE,37.0
12163,AKRD,38,23:42:00,23:42:00,1,SOURCE,38.0
12163,CCH,39,23:46:00,23:46:00,1,SOURCE,39.0
12163,PMP,40,23:49:00,23:49:00,1,SOURCE,40.0
12163,KSWD,41,23:51:00,23:51:00,1,SOURCE,41.0
12163,DAPD,42,23:56:00,23:56:00,1,SOURCE,42.0
12163,KK,43,23:58:00,23:58:00,1,SOURCE,43.0
12163,SVJR,44,00:02:00,00:02:00,2,SOURCE,1.0
12163,PUNE,45,00:05:00,00:10:00,2,SOURCE,2.0
12164,PUNE,1,02:25:00,02:35:00,2,DIRECTION_NORMALIZED,45.0
12164,SVJR,2,02:37:00,02:37:00,2,DIRECTION_NORMALIZED,44.0
12164,KK,3,02:41:00,02:41:00,2,DIRECTION_NORMALIZED,43.0
12164,DAPD,4,02:43:00,02:43:00,2,DIRECTION_NORMALIZED,42.0
12164,KSWD,5,02:46:00,02:46:00,2,DIRECTION_NORMALIZED,41.0
12164,PMP,6,02:48:00,02:48:00,2,DIRECTION_NORMALIZED,40.0
12164,CCH,7,02:50:00,02:50:00,2,DIRECTION_NORMALIZED,39.0
12164,AKRD,8,02:53:00,02:53:00,2,DIRECTION_NORMALIZED,38.0
12164,DEHR,9,02:58:00,02:58:00,2,DIRECTION_NORMALIZED,37.0
12164,GRWD,10,03:04:00,03:04:00,2,DIRECTION_NORMALIZED,36.0
12164,TGN,11,03:07:00,03:07:00,2,DIRECTION_NORMALIZED,35.0
12164,VDN,12,03:10:00,03:10:00,2,DIRECTION_NORMALIZED,34.0
12164,KNHE,13,03:15:00,03:15:00,2,DIRECTION_NORMALIZED,33.0
12164,KMST,14,03:19:00,03:19:00,2,DIRECTION_NORMALIZED,32.0
12164,MVL,15,03:28:00,03:28:00,2,DIRECTION_NORMALIZED,31.0
12164,LNL,16,03:34:00,03:35:00,2,DIRECTION_NORMALIZED,30.0
12164,KAD,17,03:40:00,03:40:00,2,DIRECTION_NORMALIZED,29.0
12164,PDI,18,04:05:00,04:05:00,2,DIRECTION_NORMALIZED,28.0
12164,KJT,19,04:08:00,04:08:00,2,DIRECTION_NORMALIZED,27.0
12164,BVS,20,04:17:00,04:17:00,2,DIRECTION_NORMALIZED,26.0
12164,NRL,21,04:25:00,04:25:00,2,DIRECTION_NORMALIZED,25.0
12164,SHLU,22,04:30:00,04:30:00,2,DIRECTION_NORMALIZED,24.0
12164,VGI,23,04:35:00,04:35:00,2,DIRECTION_NORMALIZED,23.0
12164,BUD,24,04:48:00,04:48:00,2,DIRECTION_NORMALIZED,22.0
12164,ABH,25,04:57:00,04:57:00,2,DIRECTION_NORMALIZED,21.0
12164,ULNR,26,05:00:00,05:00:00,2,DIRECTION_NORMALIZED,20.0
12164,VLDI,27,05:02:00,05:02:00,2,DIRECTION_NORMALIZED,19.0
12164,KYN,28,05:04:00,05:05:00,2,DIRECTION_NORMALIZED,18.0
12164,THK,29,05:10:00,05:10:00,2,DIRECTION_NORMALIZED,17.0
12164,DI,30,05:11:00,05:11:00,2,DIRECTION_NORMALIZED,16.0
12164,KOPR,31,05:13:00,05:13:00,2,DIRECTION_NORMALIZED,15.0
12164,DIVA,32,05:18:00,05:18:00,2,DIRECTION_NORMALIZED,14.0
12164,MBQ,33,05:22:00,05:22:00,2,DIRECTION_NORMALIZED,13.0
12164,KLVA,34,05:27:00,05:27:00,2,DIRECTION_NORMALIZED,12.0
12164,TNA,35,05:31:00,05:31:00,2,DIRECTION_NORMALIZED,11.0
12164,MLND,36,05:34:00,05:34:00,2,DIRECTION_NORMALIZED,10.0
12164,NHU,37,05:37:00,05:37:00,2,DIRECTION_NORMALIZED,9.0
12164,BND,38,05:39:00,05:39:00,2,DIRECTION_NORMALIZED,8.0
12164,VK,39,05:43:00,05:43:00,2,DIRECTION_NORMALIZED,7.0
12164,GC,40,05:48:00,05:48:00,2,DIRECTION_NORMALIZED,6.0
12164,VVH,41,05:50:00,05:50:00,2,DIRECTION_NORMALIZED,5.0
12164,CLA,42,05:53:00,05:53:00,2,DIRECTION_NORMALIZED,4.0
12164,SIN,43,05:56:00,05:56:00,2,DIRECTION_NORMALIZED,3.0
12164,MTN,44,05:59:00,05:59:00,2,DIRECTION_NORMALIZED,2.0
12164,DR,45,06:00:00,06:00:00,2,DIRECTION_NORMALIZED,1.0
12219,VVH,1,23:06:00,23:06:00,1,SOURCE,1.0
12219,GC,2,23:08:00,23:08:00,1,SOURCE,2.0
12219,VK,3,23:11:00,23:11:00,1,SOURCE,3.0
12219,BND,4,23:14:00,23:14:00,1,SOURCE,4.0
12219,NHU,5,23:16:00,23:16:00,1,SOURCE,5.0
12219,MLND,6,23:18:00,23:18:00,1,SOURCE,6.0
12219,TNA,7,23:21:00,23:21:00,1,SOURCE,7.0
12219,KLVA,8,23:23:00,23:23:00,1,SOURCE,8.0
12219,MBQ,9,23:27:00,23:27:00,1,SOURCE,9.0
12219,DIVA,10,23:30:00,23:30:00,1,SOURCE,10.0
12219,KOPR,11,23:34:00,23:34:00,1,SOURCE,11.0
12219,DI,12,23:35:00,23:35:00,1,SOURCE,12.0
12219,THK,13,23:36:00,23:36:00,1,SOURCE,13.0
12219,KYN,14,23:40:00,23:40:00,1,SOURCE,14.0
12219,VLDI,15,23:42:00,23:42:00,1,SOURCE,15.0
12219,ULNR,16,23:44:00,23:44:00,1,SOURCE,16.0
12219,ABH,17,23:46:00,23:46:00,1,SOURCE,17.0
12219,BUD,18,23:53:00,23:53:00,1,SOURCE,18.0
12219,VGI,19,00:03:00,00:03:00,2,SOURCE,1.0
12219,SHLU,20,00:07:00,00:07:00,2,SOURCE,2.0
12219,NRL,21,00:11:00,00:11:00,2,SOURCE,3.0
12219,BVS,22,00:17:00,00:17:00,2,SOURCE,4.0
12219,KJT,23,00:24:00,00:24:00,2,SOURCE,5.0
12219,PDI,24,00:26:00,00:26:00,2,SOURCE,6.0
12219,KAD,25,00:46:00,00:46:00,2,SOURCE,7.0
12219,LNL,26,00:49:00,00:49:00,2,SOURCE,8.0
12219,MVL,27,00:56:00,00:56:00,2,SOURCE,9.0
12219,KMST,28,01:04:00,01:04:00,2,SOURCE,10.0
12219,KNHE,29,01:09:00,01:09:00,2,SOURCE,11.0
12219,VDN,30,01:14:00,01:14:00,2,SOURCE,12.0
12219,TGN,31,01:17:00,01:17:00,2,SOURCE,13.0
12219,GRWD,32,01:20:00,01:20:00,2,SOURCE,14.0
12219,DEHR,33,01:26:00,01:26:00,2,SOURCE,15.0
12219,AKRD,34,01:31:00,01:31:00,2,SOURCE,16.0
12219,CCH,35,01:34:00,01:34:00,2,SOURCE,17.0
12219,PMP,36,01:36:00,01:36:00,2,SOURCE,18.0
12219,KSWD,37,01:38:00,01:38:00,2,SOURCE,19.0
12219,DAPD,38,01:42:00,01:42:00,2,SOURCE,20.0
12219,KK,39,01:44:00,01:44:00,2,SOURCE,21.0
12219,SVJR,40,01:47:00,01:47:00,2,SOURCE,22.0
12219,PUNE,41,01:49:00,01:49:00,2,SOURCE,23.0
12220,PUNE,1,08:27:00,08:27:00,2,DIRECTION_NORMALIZED,41.0
12220,SVJR,2,08:29:00,08:29:00,2,DIRECTION_NORMALIZED,40.0
12220,KK,3,08:33:00,08:33:00,2,DIRECTION_NORMALIZED,39.0
12220,DAPD,4,08:35:00,08:35:00,2,DIRECTION_NORMALIZED,38.0
12220,KSWD,5,08:38:00,08:38:00,2,DIRECTION_NORMALIZED,37.0
12220,PMP,6,08:40:00,08:40:00,2,DIRECTION_NORMALIZED,36.0
12220,CCH,7,08:42:00,08:42:00,2,DIRECTION_NORMALIZED,35.0
12220,AKRD,8,08:45:00,08:45:00,2,DIRECTION_NORMALIZED,34.0
12220,DEHR,9,08:50:00,08:50:00,2,DIRECTION_NORMALIZED,33.0
12220,GRWD,10,08:56:00,08:56:00,2,DIRECTION_NORMALIZED,32.0
12220,TGN,11,08:59:00,08:59:00,2,DIRECTION_NORMALIZED,31.0
12220,VDN,12,09:03:00,09:03:00,2,DIRECTION_NORMALIZED,30.0
12220,KNHE,13,09:08:00,09:08:00,2,DIRECTION_NORMALIZED,29.0
12220,KMST,14,09:12:00,09:12:00,2,DIRECTION_NORMALIZED,28.0
12220,MVL,15,09:20:00,09:20:00,2,DIRECTION_NORMALIZED,27.0
12220,LNL,16,09:27:00,09:27:00,2,DIRECTION_NORMALIZED,26.0
12220,KAD,17,09:30:00,09:30:00,2,DIRECTION_NORMALIZED,25.0
12220,PDI,18,09:50:00,09:50:00,2,DIRECTION_NORMALIZED,24.0
12220,KJT,19,09:53:00,09:53:00,2,DIRECTION_NORMALIZED,23.0
12220,BVS,20,09:59:00,09:59:00,2,DIRECTION_NORMALIZED,22.0
12220,NRL,21,10:05:00,10:05:00,2,DIRECTION_NORMALIZED,21.0
12220,SHLU,22,10:09:00,10:09:00,2,DIRECTION_NORMALIZED,20.0
12220,VGI,23,10:13:00,10:13:00,2,DIRECTION_NORMALIZED,19.0
12220,BUD,24,10:23:00,10:23:00,2,DIRECTION_NORMALIZED,18.0
12220,ABH,25,10:30:00,10:30:00,2,DIRECTION_NORMALIZED,17.0
12220,ULNR,26,10:33:00,10:33:00,2,DIRECTION_NORMALIZED,16.0
12220,VLDI,27,10:35:00,10:35:00,2,DIRECTION_NORMALIZED,15.0
12220,KYN,28,10:37:00,10:37:00,2,DIRECTION_NORMALIZED,14.0
12220,THK,29,10:40:00,10:40:00,2,DIRECTION_NORMALIZED,13.0
12220,DI,30,10:41:00,10:41:00,2,DIRECTION_NORMALIZED,12.0
12220,KOPR,31,10:43:00,10:43:00,2,DIRECTION_NORMALIZED,11.0
12220,DIVA,32,10:47:00,10:47:00,2,DIRECTION_NORMALIZED,10.0
12220,MBQ,33,10:49:00,10:49:00,2,DIRECTION_NORMALIZED,9.0
12220,KLVA,34,10:53:00,10:53:00,2,DIRECTION_NORMALIZED,8.0
12220,TNA,35,10:56:00,10:56:00,2,DIRECTION_NORMALIZED,7.0
12220,MLND,36,10:58:00,10:58:00,2,DIRECTION_NORMALIZED,6.0
12220,NHU,37,11:00:00,11:00:00,2,DIRECTION_NORMALIZED,5.0
12220,BND,38,11:02:00,11:02:00,2,DIRECTION_NORMALIZED,4.0
12220,VVH,39,11:05:00,11:05:00,2,DIRECTION_NORMALIZED,1.0
12220,GC,40,11:05:00,11:05:00,2,DIRECTION_NORMALIZED,2.0
12220,VK,41,11:05:00,11:05:00,2,DIRECTION_NORMALIZED,3.0
12263,PUNE,1,11:10:00,11:10:00,1,DIRECTION_NORMALIZED,31.0
12263,SVJR,2,11:12:00,11:12:00,1,DIRECTION_NORMALIZED,30.0
12263,KK,3,11:15:00,11:15:00,1,DIRECTION_NORMALIZED,29.0
12263,DAPD,4,11:17:00,11:17:00,1,DIRECTION_NORMALIZED,28.0
12263,KSWD,5,11:19:00,11:19:00,1,DIRECTION_NORMALIZED,27.0
12263,PMP,6,11:21:00,11:21:00,1,DIRECTION_NORMALIZED,26.0
12263,CCH,7,11:23:00,11:23:00,1,DIRECTION_NORMALIZED,25.0
12263,AKRD,8,11:26:00,11:26:00,1,DIRECTION_NORMALIZED,24.0
12263,DEHR,9,11:30:00,11:30:00,1,DIRECTION_NORMALIZED,23.0
12263,GRWD,10,11:35:00,11:35:00,1,DIRECTION_NORMALIZED,22.0
12263,TGN,11,11:37:00,11:37:00,1,DIRECTION_NORMALIZED,21.0
12263,VDN,12,11:40:00,11:40:00,1,DIRECTION_NORMALIZED,20.0
12263,KNHE,13,11:45:00,11:45:00,1,DIRECTION_NORMALIZED,19.0
12263,KMST,14,11:48:00,11:48:00,1,DIRECTION_NORMALIZED,18.0
12263,MVL,15,11:55:00,11:55:00,1,DIRECTION_NORMALIZED,17.0
12263,LNL,16,12:01:00,12:01:00,1,DIRECTION_NORMALIZED,16.0
12263,KAD,17,12:04:00,12:04:00,1,DIRECTION_NORMALIZED,15.0
12263,PDI,18,12:21:00,12:21:00,1,DIRECTION_NORMALIZED,14.0
12263,KJT,19,12:23:00,12:23:00,1,DIRECTION_NORMALIZED,13.0
12263,BVS,20,12:28:00,12:28:00,1,DIRECTION_NORMALIZED,12.0
12263,NRL,21,12:34:00,12:34:00,1,DIRECTION_NORMALIZED,11.0
12263,SHLU,22,12:37:00,12:37:00,1,DIRECTION_NORMALIZED,10.0
12263,VGI,23,12:40:00,12:40:00,1,DIRECTION_NORMALIZED,9.0
12263,BUD,24,12:49:00,12:49:00,1,DIRECTION_NORMALIZED,8.0
12263,ABH,25,12:55:00,12:55:00,1,DIRECTION_NORMALIZED,7.0
12263,ULNR,26,12:57:00,12:57:00,1,DIRECTION_NORMALIZED,6.0
12263,VLDI,27,12:59:00,12:59:00,1,DIRECTION_NORMALIZED,5.0
12263,KYN,28,13:00:00,13:00:00,1,DIRECTION_NORMALIZED,4.0
12263,THK,29,13:03:00,13:03:00,1,DIRECTION_NORMALIZED,3.0
12263,DI,30,13:04:00,13:04:00,1,DIRECTION_NORMALIZED,2.0
12263,KOPR,31,13:08:00,13:08:00,1,DIRECTION_NORMALIZED,1.0
12264,KOPR,1,05:06:00,05:06:00,2,SOURCE,1.0
12264,DI,2,05:10:00,05:10:00,2,SOURCE,2.0
12264,THK,3,05:11:00,05:11:00,2,SOURCE,3.0
12264,KYN,4,05:14:00,05:14:00,2,SOURCE,4.0
12264,VLDI,5,05:16:00,05:16:00,2,SOURCE,5.0
12264,ULNR,6,05:17:00,05:17:00,2,SOURCE,6.0
12264,ABH,7,05:19:00,05:19:00,2,SOURCE,7.0
12264,BUD,8,05:25:00,05:25:00,2,SOURCE,8.0
12264,VGI,9,05:34:00,05:34:00,2,SOURCE,9.0
12264,SHLU,10,05:37:00,05:37:00,2,SOURCE,10.0
12264,NRL,11,05:40:00,05:40:00,2,SOURCE,11.0
12264,BVS,12,05:46:00,05:46:00,2,SOURCE,12.0
12264,KJT,13,05:51:00,05:51:00,2,SOURCE,13.0
12264,PDI,14,05:54:00,05:54:00,2,SOURCE,14.0
12264,KAD,15,06:10:00,06:10:00,2,SOURCE,15.0
12264,LNL,16,06:13:00,06:13:00,2,SOURCE,16.0
12264,MVL,17,06:19:00,06:19:00,2,SOURCE,17.0
12264,KMST,18,06:26:00,06:26:00,2,SOURCE,18.0
12264,KNHE,19,06:29:00,06:29:00,2,SOURCE,19.0
12264,VDN,20,06:33:00,06:33:00,2,SOURCE,20.0
12264,TGN,21,06:37:00,06:37:00,2,SOURCE,21.0
12264,GRWD,22,06:39:00,06:39:00,2,SOURCE,22.0
12264,DEHR,23,06:44:00,06:44:00,2,SOURCE,23.0
12264,AKRD,24,06:48:00,06:48:00,2,SOURCE,24.0
12264,CCH,25,06:51:00,06:51:00,2,SOURCE,25.0
12264,PMP,26,06:53:00,06:53:00,2,SOURCE,26.0
12264,KSWD,27,06:54:00,06:54:00,2,SOURCE,27.0
12264,DAPD,28,06:57:00,06:57:00,2,SOURCE,28.0
12264,KK,29,06:59:00,06:59:00,2,SOURCE,29.0
12264,SVJR,30,07:00:00,07:00:00,2,SOURCE,30.0
12264,PUNE,31,07:00:00,07:00:00,2,SOURCE,31.0
12525,CSMT,1,05:40:00,05:40:00,1,SOURCE,1.0
12525,MSD,2,05:41:00,05:41:00,1,SOURCE,2.0
12525,SNRD,3,05:43:00,05:43:00,1,SOURCE,3.0
12525,BY,4,05:45:00,05:45:00,1,SOURCE,4.0
12525,CRD,5,05:47:00,05:47:00,1,SOURCE,5.0
12525,PR,6,05:49:00,05:49:00,1,SOURCE,6.0
12525,DR,7,05:51:00,05:53:00,1,SOURCE,7.0
12525,MTN,8,05:54:00,05:54:00,1,SOURCE,8.0
12525,SIN,9,05:56:00,05:56:00,1,SOURCE,9.0
12525,CLA,10,05:59:00,05:59:00,1,SOURCE,10.0
12525,VVH,11,06:01:00,06:01:00,1,SOURCE,11.0
12525,GC,12,06:02:00,06:02:00,1,SOURCE,12.0
12525,VK,13,06:05:00,06:05:00,1,SOURCE,13.0
12525,BND,14,06:08:00,06:08:00,1,SOURCE,14.0
12525,NHU,15,06:10:00,06:10:00,1,SOURCE,15.0
12525,MLND,16,06:11:00,06:11:00,1,SOURCE,16.0
12525,TNA,17,06:14:00,06:16:00,1,SOURCE,17.0
12525,KLVA,18,06:18:00,06:18:00,1,SOURCE,18.0
12525,MBQ,19,06:23:00,06:23:00,1,SOURCE,19.0
12525,DIVA,20,06:25:00,06:25:00,1,SOURCE,20.0
12525,KOPR,21,06:29:00,06:29:00,1,SOURCE,21.0
12525,DI,22,06:31:00,06:31:00,1,SOURCE,22.0
12525,THK,23,06:32:00,06:32:00,1,SOURCE,23.0
12525,KYN,24,06:35:00,06:37:00,1,SOURCE,24.0
12525,VLDI,25,06:39:00,06:39:00,1,SOURCE,25.0
12525,ULNR,26,06:41:00,06:41:00,1,SOURCE,26.0
12525,ABH,27,06:43:00,06:43:00,1,SOURCE,27.0
12525,BUD,28,06:49:00,06:49:00,1,SOURCE,28.0
12525,VGI,29,06:58:00,06:58:00,1,SOURCE,29.0
12525,SHLU,30,07:01:00,07:01:00,1,SOURCE,30.0
12525,NRL,31,07:05:00,07:05:00,1,SOURCE,31.0
12525,BVS,32,07:10:00,07:10:00,1,SOURCE,32.0
12525,KJT,33,07:15:00,07:17:00,1,SOURCE,33.0
12525,PDI,34,07:22:00,07:22:00,1,SOURCE,34.0
12525,KAD,35,07:54:00,07:54:00,1,SOURCE,35.0
12525,LNL,36,08:00:00,08:02:00,1,SOURCE,36.0
12525,MVL,37,08:08:00,08:08:00,1,SOURCE,37.0
12525,KMST,38,08:14:00,08:14:00,1,SOURCE,38.0
12525,KNHE,39,08:18:00,08:18:00,1,SOURCE,39.0
12525,VDN,40,08:22:00,08:22:00,1,SOURCE,40.0
12525,TGN,41,08:25:00,08:25:00,1,SOURCE,41.0
12525,GRWD,42,08:27:00,08:27:00,1,SOURCE,42.0
12525,DEHR,43,08:33:00,08:33:00,1,SOURCE,43.0
12525,AKRD,44,08:36:00,08:36:00,1,SOURCE,44.0
12525,CCH,45,08:39:00,08:39:00,1,SOURCE,45.0
12525,PMP,46,08:41:00,08:41:00,1,SOURCE,46.0
12525,KSWD,47,08:42:00,08:42:00,1,SOURCE,47.0
12525,DAPD,48,08:45:00,08:45:00,1,SOURCE,48.0
12525,KK,49,08:47:00,08:47:00,1,SOURCE,49.0
12525,SVJR,50,08:50:00,08:52:00,1,SOURCE,50.0
12525,PUNE,51,09:08:00,09:08:00,1,SOURCE,51.0
12526,PUNE,1,18:35:00,18:35:00,1,DIRECTION_NORMALIZED,51.0
12526,SVJR,2,18:37:00,18:37:00,1,DIRECTION_NORMALIZED,50.0
12526,KK,3,18:40:00,18:40:00,1,DIRECTION_NORMALIZED,49.0
12526,DAPD,4,18:41:00,18:41:00,1,DIRECTION_NORMALIZED,48.0
12526,KSWD,5,18:44:00,18:44:00,1,DIRECTION_NORMALIZED,47.0
12526,PMP,6,18:46:00,18:46:00,1,DIRECTION_NORMALIZED,46.0
12526,CCH,7,18:47:00,18:47:00,1,DIRECTION_NORMALIZED,45.0
12526,AKRD,8,18:50:00,18:50:00,1,DIRECTION_NORMALIZED,44.0
12526,DEHR,9,18:53:00,18:53:00,1,DIRECTION_NORMALIZED,43.0
12526,GRWD,10,18:58:00,18:58:00,1,DIRECTION_NORMALIZED,42.0
12526,TGN,11,19:01:00,19:01:00,1,DIRECTION_NORMALIZED,41.0
12526,VDN,12,19:04:00,19:04:00,1,DIRECTION_NORMALIZED,40.0
12526,KNHE,13,19:07:00,19:07:00,1,DIRECTION_NORMALIZED,39.0
12526,KMST,14,19:11:00,19:11:00,1,DIRECTION_NORMALIZED,38.0
12526,MVL,15,19:17:00,19:17:00,1,DIRECTION_NORMALIZED,37.0
12526,LNL,16,19:23:00,19:25:00,1,DIRECTION_NORMALIZED,36.0
12526,KAD,17,19:31:00,19:31:00,1,DIRECTION_NORMALIZED,35.0
12526,PDI,18,20:03:00,20:03:00,1,DIRECTION_NORMALIZED,34.0
12526,KJT,19,20:08:00,20:10:00,1,DIRECTION_NORMALIZED,33.0
12526,BVS,20,20:16:00,20:16:00,1,DIRECTION_NORMALIZED,32.0
12526,NRL,21,20:22:00,20:22:00,1,DIRECTION_NORMALIZED,31.0
12526,SHLU,22,20:25:00,20:25:00,1,DIRECTION_NORMALIZED,30.0
12526,VGI,23,20:28:00,20:28:00,1,DIRECTION_NORMALIZED,29.0
12526,BUD,24,20:38:00,20:38:00,1,DIRECTION_NORMALIZED,28.0
12526,ABH,25,20:44:00,20:44:00,1,DIRECTION_NORMALIZED,27.0
12526,ULNR,26,20:46:00,20:46:00,1,DIRECTION_NORMALIZED,26.0
12526,VLDI,27,20:48:00,20:48:00,1,DIRECTION_NORMALIZED,25.0
12526,KYN,28,20:50:00,20:52:00,1,DIRECTION_NORMALIZED,24.0
12526,THK,29,20:55:00,20:55:00,1,DIRECTION_NORMALIZED,23.0
12526,DI,30,20:56:00,20:56:00,1,DIRECTION_NORMALIZED,22.0
12526,KOPR,31,20:57:00,20:57:00,1,DIRECTION_NORMALIZED,21.0
12526,DIVA,32,21:00:00,21:00:00,1,DIRECTION_NORMALIZED,20.0
12526,MBQ,33,21:03:00,21:03:00,1,DIRECTION_NORMALIZED,19.0
12526,KLVA,34,21:06:00,21:06:00,1,DIRECTION_NORMALIZED,18.0
12526,TNA,35,21:08:00,21:10:00,1,DIRECTION_NORMALIZED,17.0
12526,MLND,36,21:12:00,21:12:00,1,DIRECTION_NORMALIZED,16.0
12526,NHU,37,21:15:00,21:15:00,1,DIRECTION_NORMALIZED,15.0
12526,BND,38,21:16:00,21:16:00,1,DIRECTION_NORMALIZED,14.0
